Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Generation Data Source,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1026042,Greefspan Solar Power Plant,Solar,,PV,,10,2012,AE-AMD Independent Power Producer 1 (Pty) Ltd,Operational,"Douglas, Northern Cape",,,,none,none,0,0,0,,-29.391,23.31167,,AR AMD Renewable Energy,http://ae-amd.co.za/portfolio/,Industry About,http://www.industryabout.com/country-territories-3/1401-south-africa/solar-energy/26431-greefspan-solar-power-plant,,,,,,,,,,South Africa,Same as English,WRI [Colin]
1026043,Herbert Solar Power Plant,Solar,,PV,"91,908 modules mounted on 3,996 single-axis trackers, each in a monopole foundation. Each tracker carries 23 PV modules",19,2013,AE-AMD Independent Power Producer 1 (Pty) Ltd,Operational,"Douglas, South Africa in the Northern Cape Province.",53,,,none,none,0,0,0,,-29.001,23.80054,,AR AMD Renewable Energy,http://ae-amd.co.za/portfolio/,SunPower,https://global.sunpower.com/sites/international/files/media-library/case-studies/cs-sp-south-africa-herbert-greefspan-cs-1q15-d.pdf,,,,,,,,,,South Africa,Same as English,WRI [Colin]
1026041,Droogfontein Solar Power Plant,Solar,,PV,"168,720 photovoltaic panels",50,2014,Mainstream Renewable Energy,Operational,"Northern Cape, approximately 15 km north of Kimberley",85,,,none,none,0,0,0,,-28.612,24.75206,,Droogfontein,http://droogfonteinsolar.co.za/,Globeleq,https://www.globeleq.com/power-plants/droogfontein/,,,,,,,,,,South Africa,Same as English,WRI [Colin]
1000122,Gourikwa,Oil,,OCGT,- Number of Units: 5- Output per unit: 148MW,740,2007,Eskom,Operational,"In the Western Cape about 13km west of Mossel Bay, along the N2 Highway. It is situated on farmlands adjacent to the PetroSA Refinery",,2018,,Dry Air,,,,,,-34.16526,21.96077,,Eskom,http://www.eskom.co.za/OurCompany/PhotoGallery/Pages/Eskom_Power_Stations.aspx,,,,,,,400,,,,,South Africa,Same as English,WRI [Colin]
1061304,Aggeneys Solar Project,Solar,,PV,Photovoltaic Crystalline- Single Axis,40,2018,ORLIGHT SA (PTY) LTD,Under Development,Aggeneys,,,,none,none,0,0,0,,-29.230347,18.924811,Renewable Energy,SAHRA,http://www.sahra.org.za/sahris/cases/orlight-aggeneys-pv-solar-plant,,,,,,,,,,,Northern Cape,South Africa,Same as English,Industry About
1061305,Bellatrix Solar PV Project,Solar,,PV,,5,,Aurora Power Solutions,Under Development,"Victoria West, Northern Cape",11.6 (Projected),,,none,none,0,0,0,,,,,Aurora Power Solutions,https://www.apsolutions.co.za/portfolio-item/bellatrix/,,,,,,,,,,,,South Africa,,Industry About
1061306,Bokamoso,Solar,,PV,Photovoltaic Crystalline- Single Axis,67.9,2017,Bokamoso Energy (Pty) Ltd.,Under Development,"near Leeudoringstad, Registration Division HP",130,2013,,none,none,0,0,0,,-27.153048,26.409527,Renewable Energy,SAHRA,http://www.sahra.org.za/sahris/cases/bokamoso-pv-energy-facility,,,,,,,132,,,Maltosana,North West,South Africa,Same as English,Industry About
1061311,Du Plessis Solar PV4,Solar,,PV,"BYD Solar Modules 315Wp, ABB Inverters stations, 22kV connection",5,,Mulilo,Under Development,Northern Cape,,,,none,none,0,0,0,,,,,Mulilo,http://mulilo.com/Projects/du-plessis-solar-pv4-5mw/,,,,,,,,,,,,South Africa,,Industry About
1061313,Dyason's Klip 2,Solar,,PV,Photovoltaic Crystalline- Single Axis,75,,ScatecSolar,Under Development,,,,,,,,,,,,,,IPP Project South Africa,https://www.ipp-projects.co.za/ProjectDatabase,,,,,,,,,,"Upington, Northern Cape",,South Africa,,Industry About
1061318,Greefspan PV Power Plant No. 2 Solar Park,Solar,,PV,Photovoltaic Crystalline- Single Axis,55,,,Under Development,,,,,,,,,,,,,,Energy blog,http://www.energy.org.za/data-and-tools/project-database/greefspan-pv-power-plant-no-2-solar-park,,,,,,,,,,"Douglas, Northern Cape",,South Africa,,Industry About
1061319,Heuningspruit PV1,Solar,,PV,,5,,Sun Mechanics (Pty) Ltd,Under Development,Free State,,,,none,none,0,0,0,,,,,GEF-6 REQUEST FOR PROJECT ENDORSEMENT/APPROVAL,https://www.thegef.org/sites/default/files/project_documents/04-21-17_CEO_Endorsement_Request_Document_resubmission_Final.pdf,SAHRA,http://www.sahra.org.za/sahris/sites/default/files/heritagereports/Appendix%20D%202%20Heritage_1.pdf,,,,,,,,,,South Africa,,Industry About
1061322,Kalkaar,Solar,,CSP,Solar Thermal with Molten Salt Thermal Energy Storage,150,,,Under Development,,690,,,,,,,,,,,Solar Thermal with Molten Salt Thermal Energy Storage,Solar Reserve,http://www.solarreserve.com/en/global-projects/csp/kalkaar,,,,,,,,,,"Jacobsdal, Free State Province",,South Africa,,Industry About
1061324,Kotulo Tsatsi,Solar,,CSP,,150,,,Under Development,,730,,,,,,,,,,,Solar Thermal with Molten Salt Thermal Energy Storage,Solar Reserve,http://www.solarreserve.com/en/global-projects/csp/kotulo-tsatsi,,,,,,,,,,,,South Africa,,Industry About
1061331,Redstone Solar Thermal Power Project,Solar,,CSP,Concentrated Solar Power with storage (min 3 hrs per day),100,,,Under Development,,480,,,,,,,,,,,,IPP Project South Africa,https://www.ipp-projects.co.za/ProjectDatabase,,,,,,,,,,"Postmasburg, Northern Cape",,South Africa,,Industry About
1061333,Rooipunt,Solar,,CSP,,150,,,Under Development,,730,,,,,,,,,,,Solar Thermal with Molten Salt Thermal Energy Storage,Solar Reserve,http://www.solarreserve.com/en/global-projects/csp/rooipunt,,,,,,,,,,,,South Africa,,Industry About
1061334,Sirius Solar PV Project One,Solar,,PV,37 inverters and 277 polycrystalline modules,75,,"Scatec Solar (42%), Scatec Solar Upington Local Community Trust (40%) and Norfund (18%)",Under Development,"Upington, Northern Cape",,,,none,none,0,0,0,,,,,IPP Project South Africa,https://www.ipp-projects.co.za/ProjectDatabase,Creamer Media's Engineering News,http://www.engineeringnews.co.za/print-version/sirius-solar-pv-project-one-south-africa-2016-05-06,,,,,,,,,,South Africa,,Industry About
1061335,Solar Capital Orange,Solar,,PV,,75,,Solar Capital (Pty) Ltd,Under Development,"Loeriesfontein, Northern Cape",,,,none,none,0,0,0,,,,,IPP Project South Africa,https://www.ipp-projects.co.za/ProjectDatabase,Solar Capital Renewable Energy,http://www.nersa.org.za/Admin/Document/Editor/file/Consultations/Electricity/Presentations/Solar%20Capital%20Orange%20(Pty)%20Ltd.pdf,,,,,,,,,,South Africa,,Industry About
1061342,Waterloo Solar Park,Solar,,PV,,75,,SunEdison,Under Development,"Vryburg, North West",,,,none,none,0,0,0,,,,,IPP Project South Africa,https://www.ipp-projects.co.za/ProjectDatabase,Sun Edison,"http://www.nersa.org.za/Admin/Document/Editor/file/Consultations/Electricity/Presentations/SunEdison-%20Zeerust%20,%20Bokamoso%20and%20De%20Wildt%20%20Solar%20Park.pdf",,,,,,,,,,South Africa,,Industry About
1061344,Zeerust,Solar,,PV,,75,,SunEdison,Under Development,"Ramotshere Moiloa, North West",,,,none,none,0,0,0,,,,,IPP Project South Africa,https://www.ipp-projects.co.za/ProjectDatabase,Sun Edison,"http://www.nersa.org.za/Admin/Document/Editor/file/Consultations/Electricity/Presentations/SunEdison-%20Zeerust%20,%20Bokamoso%20and%20De%20Wildt%20%20Solar%20Park.pdf",,,,,88,,,,,South Africa,,Industry About
1061336,Steynsrus PV1,Solar,,PV,Photovoltaic (Other),5,,SunCorp (Pty) Ltd,Under Development,Steynsrus,,,,none,none,0,0,0,,,,IPP Small Projects,IPP Project South Africa,https://www.ipp-projects.co.za/ProjectDatabase,,,,,,,132,,,Moqhaka Local Municipality,Free State,South Africa,Same as English,Industry About
1061337,Steynsrus PV2,Solar,,PV,Photovoltaic (Other),5,,SunCorp (Pty) Ltd,Under Development,Steynsrus,,,,none,none,0,0,0,,,,IPP Small Projects,IPP Project South Africa,https://www.ipp-projects.co.za/ProjectDatabase,,,,,,,132,,,Moqhaka Local Municipality,Free State,South Africa,Same as English,Industry About
