Power Plant ID,Name,Fuel,Secondary Fuel,Generator Technology,Units,Capacity (MW),Commissioning Date,Owner,Operational Status,Location,Annual Generation (GWh),Year of Data,Cooling Technology,Cooling Source,Fuel Consumption (g/kWh),CO2 Annual Reported,CO2 Specific Emissions (tCO2/MWh),Efficiency,Latitude,Longitude,Other,Source,URL,Source 2,URL 2,Peak Load (MW),Load Factor,Capacity Factor,Availability,Grid Connection (kV),Grid Balancing Area,Address,Municipality,Postal Code,Country,Natural Language,Geolocation Source
1002177,Arpachay-1,Hydro,,,,20.5,2014,AzerEnerji,,,,,,,,,,,,,,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,,,,,,,,,,,,Azerbaijan,Arpaçay-1 SES,
1002177,Arpachay-2,Hydro,,,,1.4,2014,AzerEnerji,,,,,,,,,,,,,,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,,,,,,,,,,,,Azerbaijan,Arpaçay-2 SES,
1002180,Azerbaijani,Hydro,,,,22,1974,AzerEnerji,,,,,,,,,,,,,,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,,,,,,,,,,,,Azerbaijan,Araz SES,
1002184,Fizuli,Hydro,,,,25,2012,AzerEnerji,,,,,,,,,,,,,,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,,,,,,,,,,,,Azerbaijan,Füzuli SES,
1002185,Goychay,Hydro,,,,3.1,2015,AzerEnerji,,,,,,,,,,,,,,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,,,,,,,,,,,,Azerbaijan,Göyçay KSES,
1002187,Ismayilli,Hydro,,,,1.6,2013,AzerEnerji,,,,,,,,,,,,,,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,,,,,,,,,,,,Azerbaijan,İsmayıllı-1 KSES,
1002191,Nakhchivan ES,Natural Gas,,CCGT,,151,2006,AzerEnerji,,,784,,,,,,,,,,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Naxçıvan ES,
1002193,SES Bilav,Hydro,,,,22,2010,AzerEnerji,,,,,,,,,,,,,,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,,,,,,,,,,,,Azerbaijan,Biləv SES,
1002194,SES Takhtakorpu,Hydro,,,,25,2013,AzerEnerji,,,,,,,,,,,,,,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,,,,,,,,,,,,Azerbaijan,Taxtakörpü SES,
1002202,Vaykhir,Hydro,,,,5,2006,AzerEnerji,,,,,,,,,,,,,,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,,,,,,,,,,,,Azerbaijan,Vayxır SES,
1002183,Boyuk Shor,Natural Gas,,OCGT,,385,2015,AzerEnerji,,,,,,,,,,,,,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,,
1002195,Shahdagh ES,Natural Gas,,OCGT,,104,2009,AzerEnerji,,,336,,,,,,,,,,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Şahdağ ES,
1002196,Shaki ES,Natural Gas,,OCGT,,87,2006,AzerEnerji,,,308,,,,,,,,,,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Şəki ES,
1002200,Temiz Sheher,Natural Gas,,OCGT,,40,2013,AzerEnerji,,,,,,,,,,,,,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,,
1002197,Shamkir,Hydro,,,,405,1983-2014,AzerEnerji,,,632,,,,,,,,40.9487,46.168,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Şəmkir SES,GEODB
1002201,Varvara,Hydro,,,,16,1957,AzerEnerji,,,,,,,,,,,40.6837,47.0926,,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,,,,,,,,,,,,Azerbaijan,Varvara SES,GEODB
1002181,Baku ES,Natural Gas,,OCGT,12x8.75,105,2007,AzerEnerji,,,572,,,,,,,,40.3734,49.9192,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Bakı ES,GEODB
1002182,Baku TEC,Natural Gas,,OCGT,,107,2000,AzerEnerji,,,547,,,,,,,,40.3734,49.9192,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Bakı İEM,GEODB
1002199,Sumqayit,Natural Gas,,CCGT,,525,2009,AzerEnerji,,,,,,,,,,,40.6036,49.6332,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Sumqayıt ES*,GEODB
1002203,Yenikend,Hydro,,,,150,2000,AzerEnerji,,,277,,,,,,,,40.9193,46.2829,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Yenikənd SES,GEODB
1002186,Gusar,Hydro,,,,1,2012,AzerEnerji,,,,,,,,,,,41.397851,48.330758,,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,,,,,,,,,,,,Azerbaijan,Qusar-1 KSES,CARMA
1002178,Astara ES,Natural Gas,,OCGT,,87,2006,AzerEnerji,,,290.1,,,,,,,,38.455977,48.87498,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Astara ES,CARMA
1002189,Khachmaz ES,Natural Gas,,OCGT,,87,2006,AzerEnerji,,,385,,,,,,,,41.463489,48.80605,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Xaçmaz ES,CARMA
1002190,Mingechevir,Hydro,,,,402,1953,AzerEnerji,,,755,,,,,,,,40.78999,47.028689,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Mingəçevir SES,WRI
1002192,Sangachal ES,Natural Gas,,OCGT,,299,2008,AzerEnerji,,,"1,464",,,,,,,,40.179395,49.470039,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Səngəçal ES,WRI
1002198,Shimal,Natural Gas,,CCGT,,400,2002,AzerEnerji,,,"2,019",,Once Through,Caspian Sea,,,,,40.4995,50.20769,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Şimal ES,WRI
1002179,Azerbaijan TPP,Oil,,Sub-critical Thermal,8x300,2400,1981-1990,AzerEnerji,,Mingcevir,"8,126",,Once Through,Yuxari Qarabag kanali River,,,,,40.78,46.9901,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Azərbaycan İES,WRI
1002188,Janub,Natural Gas,Oil,CCGT,2x390,780,2013,AzerEnerji,,Shivran,,,,Kura River,,,,,39.894251,48.917346,Generation in Fichtner report is from 2012,AzerEnerji,http://www.azerenerji.gov.az/index.php?option=com_content&view=article&id=91&Itemid=112&lang=az,Fichtner (for generation and plant type),http://www.inogate.org/documents/3_FICHT-11527706-v2-Final_Report_Azerbaijan.pdf,,,,,,,,,,Azerbaijan,Cənub ES,WRI
