,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,A0381,265,20/04/2017,Future Biogas,"Stud Farm, Rufford (Farm AD)",Anaerobic Digestion,2.2,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Rufford, Newark, Nottinghamshire",Nottinghamshire,East Midlands,England,NG22 9HB,"465,057","362,789",Nottinghamshire County Council,F/1695,,,,,,28/09/2009,,,,,,,05/07/2010,,,,,01/09/2016,30/03/2017,,,,,,,,,,
,,A0456,266,01/11/2016,Scottish and Southern Energy (SSE) / William Tracey,Barkip Anaerobic Digestor (Waste AD),Anaerobic Digestion,2.2,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Barkip Landfill Site, Dalry",Strathclyde,Scotland,Scotland,KA24 4JJ,"229,333","650,530",North Ayrshire Council,,,,,,,02/09/2009,,,,,,,15/10/2009,,,,,01/09/2010,11/05/2012,,,,,,,,,,
,,AA017,267,20/12/2011,Kirk Environmental,Dryholme Farm (Farm AD),Anaerobic Digestion,1.0,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Dryholme Farm, Silloth, Wigton, Cumbria",Cumbria,North West,England,CA7 4PZ,"312,882","552,124",Allerdale Borough Council,2/2009/0864,,,,,,02/12/2009,,,,,,,16/06/2010,,,,,01/02/2011,04/11/2011,,,,,,,,,,
,,AA100,268,27/01/2014,J Pointon & Sons,John Pointon And Sons anaerobic digestion facility (Waste AD),Anaerobic Digestion,2.0,No,,,,n/a,n/a,n/a,n/a,Abandoned,Abandoned,"Felthouse Lane, Cheddleton, Staffordshire Moorlands",Staffordshire,West Midlands,England,ST13 7BT,"397,144","350,648",Staffordshire Moorlands District Council,10/00343/FMAJEI,,,,,,19/04/2010,,,,,,,06/09/2010,,,,,,,,,,,,,,,,
,,AA285,269,15/05/2014,Fife Council,Lochhead Landfill CHP,Anaerobic Digestion,1.7,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Dunfermline, Fife",Fife,Scotland,Scotland,,"308,683","690,319",Fife Council,11/01206/FULL,,,,,,07/03/2011,,,,,,,18/08/2011,,,,,01/04/2012,31/03/2014,,,,,,,,,,
,,AA393,270,03/05/2017,Ancala Bioenergy (formerly Biogen),Merevale & Blyth Estate (Waste AD),Anaerobic Digestion,2.0,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Merevale Lane, Atherstone, Warwickshire",Warwickshire,West Midlands,England,,"428,111","297,109",Warwickshire County Council,NWB/10CM033,,,,,,06/12/2010,,,,,,,28/03/2011,,,,,28/05/2013,15/09/2015,,,,,,,,,,
,,AA405,271,03/05/2017,Ancala Bioenergy (formerly Biogen),Bygrave Lodge Farm Anaerobic Digestion Facility (Farm AD),Anaerobic Digestion,2.3,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Nr Baldock, Hertfordshire",Hertfordshire,Eastern,England,,"527,584","235,416",Hertfordshire County Council,1/0333-11,,,,,,03/02/2011,,,,,,,01/05/2013,,,,,02/05/2013,20/09/2014,,,,,,,,,,
,,AA413,272,03/05/2017,Ancala Bioenergy (formerly Biogen),Westwood AD Plant (Farm AD),Anaerobic Digestion,2.0,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Land At Higham Park Farm, Bedford Road, Rushden, Northamptonshire",Northamptonshire,East Midlands,England,,"498,144","263,639",East Northamptonshire Council,08/00056/CRA,,,,,,11/01/2008,,,,,,,15/05/2008,,,,,,30/06/2009,,,,,,,,,,
,,AA461,273,03/01/2014,Barway Farms Limited/Shropshire Energy,May Farm Anaerobic Digester (Farm AD),Anaerobic Digestion,2.4,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"May Farm, White House Road, Littleport, Ely, Cambridgeshire ",Cambridgeshire,Eastern,England,CB7 4TF,"559,921","286,678",East Cambridgeshire District Council,11/00447/FUM,,,,,,09/06/2011,,,,,,,29/11/2012,,,,,,12/12/2013,,,,,,,,,,
,,AA544,274,15/08/2012,Greenshoots Energy,Kenninghall Renewable Energy Facility (Waste AD),Anaerobic Digestion,1.2,No,,,,n/a,n/a,n/a,n/a,Abandoned,Abandoned,"Garboldisham Road, Norfolk",Norfolk,Eastern,England,NR16 2DU,"602,618","284,869",Breckland Council,3PL/2010/1372/F,,,,,,30/12/2010,,,,,,,09/11/2011,,,,,,,,,,,,,,,,
,,AA668,275,07/01/2014,Tamar Energy,Carousel Dairy AD Plant (Farm AD),Anaerobic Digestion,1.5,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Manor Farm, Farleigh Lane, Farleigh Wallop",Hampshire,South East,England,RG25 2HR,"460,867","146,936",Basingstoke and Deane Borough Council,BDB/75034,,,,,,30/08/2011,,,,,,,12/03/2012,,,,,04/06/2013,10/12/2013,,,,,,,,,,
,,AA733,276,26/01/2017,Vale Europe,Clydach Refinery,Advanced Conversion Technologies,10.3,Yes,,,,n/a,n/a,n/a,n/a,Planning Permission Granted,Awaiting Construction,"Clydach Refinery, Ynys Penllwch Road, Clydach, Swansea ",Swansea,Wales,Wales,SA6 5QR,"269,551","201,355",City and County Council of Swansea,2012/0452,,,,,,27/03/2012,,,,,,,09/10/2012,,,,,,,,,,,,,,,,
,,AA769,277,21/01/2015,Cannington Cold Stores Ltd / Cannington Bioenergy,Cannington Cold Stores,Anaerobic Digestion,3.3,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Cannington, Bridgwater",Somerset,South West,England,TA5 2NJ,"323,366","138,920",Sedgemoor District Council,45/07/00022,,,,,,25/01/2008,,,,,,,22/12/2008,,,,,,29/07/2009,,,,,,,,,,
,,AA774,278,29/11/2012,McCain Foods (GB) Ltd,McCain Foods AD Plant (AD),Anaerobic Digestion,1.0,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Funthams Lane, Whittlesey, Peterborough, Cambridgeshire",Cambridgeshire,Eastern,England,PE7 2PG,"523,801","297,290",Fenland District Council,F/YR08/0282/F,,,,,,12/03/2008,,,,,,,09/04/2008,,,,,,01/05/2010,,,,,,,,,,
,,AA847,279,15/11/2013,Greenshoots Energy,Kenninghall Renewable Energy Facility (Resubmission) (AD),Anaerobic Digestion,1.2,Yes,,,,n/a,n/a,n/a,n/a,Planning Application Withdrawn,Application Withdrawn,"Garboldisham Road, Norfolk",Norfolk,Eastern,England,NR16 2DU,"603,151","284,969",Breckland Council,3PL/2012/0737/F,,,,,,05/07/2012,19/09/2013,,,,,,,,,,,,,,,,,,,,,,
,,AA872,280,23/05/2016,Emerald Biogas,Preston Road AD Plant (Waste AD),Anaerobic Digestion,2.8,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"land at Preston Road, Aycliffe Industrial Estate, Newton Aycliffe",Durham,North East,England,,"427,211","523,486",Durham County Council,CMA/7/74,,,,,,29/03/2010,,,,,,,06/07/2012,,,,,01/01/2013,28/10/2013,,,,,,,,,,
,,AA882,281,17/03/2014,Lynton Development Ltd & Teg Environmental Ltd,East Dagenham Docks AD (AD),Anaerobic Digestion,1.4,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Plot 7A, Off Choats Road, Dagenham",Greater London,London,England,RM9 6,"548,394","182,415",Barking and Dagenham London Borough Council,11/00460/FUL,,,,,,08/06/2011,,,,,,,16/03/2012,,,,,01/10/2012,04/03/2014,,,,,,,,,,
,,B0004,282,06/01/2014,Tamar Energy,Manor Farm (Farm AD),Anaerobic Digestion,1.5,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Manor Farm, Holbeach Hurn, Spalding, Lincolnshire",Lincolnshire,East Midlands,England,PE12 8LR,"540,324","328,455",South Holland District Council,H09-0203-11,,,,,,17/03/2011,,,,,,,05/05/2011,,,,,04/06/2013,31/12/2013,,,,,,,,,,
,,B0090,283,07/05/2014,Shanks Group,Westcott Venture Park,Anaerobic Digestion,2.0,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"High Street, Westcott, Buckinghamshire",Buckinghamshire,South East,England,,"470,457","217,300",Aylesbury Vale District Council,10/20001/AWD,,,,,,24/05/2010,,,,,,,09/07/2010,,,,,01/08/2011,07/11/2013,,,,,,,,,,
,,B0317,284,04/12/2013,Shanks Group,New Inn AD (Waste AD),Anaerobic Digestion,2.4,No,,,,n/a,n/a,n/a,n/a,Planning Permission Refused,Application Refused,"Pont-y-felin Industrial Estate, New Road, Panteg, Pontypool",Gwent,Wales,Wales,NP4 0SH,"330,110","198,710",Torfaen County Borough Council,12/P/00100,,,,,,28/02/2012,,16/04/2013,,,,,,,,,,,,,,,,,,,,,
,,B0359,285,31/07/2013,Mr Simon Davies/Berries,Swancote Farm AD (Farm AD),Anaerobic Digestion,2.2,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Swancote Farm, Swancote, Bridgnorth, Shropshire",Shropshire,West Midlands,England,WV15 5HB,"374,201","293,951",Shropshire Council,10/03881/MAW,,,,,,01/09/2010,,,,,,,20/12/2010,,,,,01/04/2012,31/05/2012,,,,,,,,,,
,,B0457,286,30/01/2018,Viridor,Glasgow Renewable Energy and Recycling Centre (Waste AD),Anaerobic Digestion,5.0,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Polmadie Disposal Complex, 425 Polmadie Road, Glasgow ",Strathclyde,Scotland,Scotland,G42 0PJ,"259,509","662,366",Glasgow City Council,12/01631/DC,,,,,,14/08/2012,,,,,,,29/01/2013,,,,,18/11/2013,15/12/2017,,,,,,,,,,
,,B0511,287,23/06/2017,Eco Sustainable Solutions,Parley Renewable Energy Park (AD),Anaerobic Digestion,1.0,No,,,,n/a,n/a,n/a,n/a,Planning Permission Granted,Awaiting Construction,"Chapel Lane, Parley, Christchurch, Dorset",Dorset,South West,England,BH23 6BG,"410,161","98,525",Dorset County Council,PL\1363\12,,,,,,23/08/2012,,,,,,,25/09/2013,,,,25/09/2016,,,,,,,,,,,,
,,B0575,288,23/06/2017,Wyke Farms,Wyke Farms Biogas (Farm AD),Anaerobic Digestion,1.0,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"White House Farm, Bruton",Somerset,South West,England,BA4 6NX,"366,362","134,820",Somerset County Council,PL\2138\12 (2012/1085),,,,,,01/03/2012,,,,,,,01/11/2012,,,,,30/11/2012,19/09/2013,,,,,,,,,,
,,B0631,289,20/07/2017,Shanks Group,South Kirkby Business Park (Waste AD),Anaerobic Digestion,6.0,No,,,,n/a,n/a,n/a,n/a,Under Construction,Under Construction,"South Kirkby, Wakefield",West Yorkshire,Yorkshire and Humber,England,WF9 4DG,"443,726","411,990",Wakefield Council,08/01633/FUL,,,,,,19/06/2008,,,,,,,27/11/2008,,,,,17/07/2013,,,,,,,,,,,
,,B0664,290,20/02/2017,Energy Works / The Spencer Group,Energy Works Hull - AD (Waste AD),Anaerobic Digestion,3.0,No,,,,n/a,n/a,n/a,n/a,Under Construction,Under Construction,"Cleveland Street (former Adm Cocoa Plant), Dalton Street, Kingston Upon Hull",Humberside,Yorkshire and Humber,England,,"510,170","430,424",Kingston upon Hull City Council,11/00615/CM,,,,,,27/06/2011,,,,,,,20/10/2011,,,,,05/07/2016,,,,,,,,,,,
,,C0005,291,22/05/2013,Staples Brothers Ltd,Staples Anaerobic Digestion CHP Plant (Waste AD),Anaerobic Digestion,1.4,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Staples Vegetables Limited, Station Farm, Station Road, Sibsey, Boston, Lincolnshire",Lincolnshire,East Midlands,England,PE22 0SE,"536,298","350,519",East Lindsey District Council,S/152/01385/10,,,,,,08/07/2010,,,,,,,19/07/2010,,,,,,01/10/2011,,,,,,,,,,
,,IF1008,292,20/09/2013,Clean Power Properties,Brierley Hill Energy Recovery Centre (Waste AD),Anaerobic Digestion,2.0,Yes,,,,n/a,n/a,n/a,n/a,Planning Permission Refused,Application Refused,"Brierley Hill Freight and Steel Terminal, Moor Street, Brierley Hill, West Midlands",West Midlands,West Midlands,England,DY5 3SN,"391,166","286,880",Dudley Metropolitan Borough Council,P12/1287,,,,,,08/10/2012,,29/08/2013,,,,,,,,,,,,,,,,,,,,,
,,IF1172,293,22/04/2014,Northamptonshire County Counci,West Lodge Farm,Anaerobic Digestion,2.0,Yes,,,,n/a,n/a,n/a,n/a,Abandoned,Abandoned,"Blisworth Road, Courteenhall",Northamptonshire,East Midlands,England,,"475,087","253,122",South Northamptonshire Council,S/2008/1430/PCC,,,,,,13/10/2008,,,,,,,30/10/2008,,,,,,,,,,,,,,,,
,,N00050B,294,12/02/2014,Viridor / Wyvern Waste Services,Dimmer Anaerobic Digestor (Waste AD),Anaerobic Digestion,3.0,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Dimmer, Castle Cary",Somerset,South West,England,,"361,141","131,346",South Somerset District Council,04/02208/CPO,,,,,,13/08/2004,,,,,,,10/12/2004,,,,,,01/10/2013,,,,,,,,,,
,,A0173,295,23/02/2017,Pro-Active Energy,M74 Central Coalburn (Waste AD),Anaerobic Digestion,5.0,No,,,,n/a,n/a,n/a,n/a,Planning Permission Expired,Planning Permission Expired,"Coalburn, Lanark. Strathclyde",Strathclyde,Scotland,Scotland,ML11 0NJ,"283,383","635,612",South Lanarkshire Council,CL/09/0272,,,,,,01/07/2009,,,,,,,05/11/2009,,,,05/11/2012,,,,,,,,,,,,
,,AA581,296,15/10/2015,Renewable Power Systems,Pineham AD Plant (Waste AD),Anaerobic Digestion,1.0,No,,,,n/a,n/a,n/a,n/a,Abandoned,Abandoned,Land To The Right of Portway Pineham Milton Keynes,Buckinghamshire,South East,England,,"488,703","240,458",Milton Keynes Council,10/01181/MIN,,,,,,22/06/2010,,,,,,,12/10/2011,,,,,,,,,,,,,,,,
,,B0343,297,07/07/2014,Agrivert,Wallingford (Waste AD),Anaerobic Digestion,2.4,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Wallingford AD, Benson Lane, Preston Crowmarsh, Wallingford Oxfordshire",Oxfordshire,South East,England,OX10 6SL,"461,566","190,948",Oxfordshire County Council,MW.0090/10,,,,,,04/06/2010,,,,,,,30/03/2011,,,,,,17/05/2013,,,,,,,,,,
,,B0599,298,16/01/2017,Peel Environmental,North Clyde Recylcing Centre (Waste AD),Anaerobic Digestion,1.6,No,,,,n/a,n/a,n/a,n/a,Planning Permission Expired,Planning Permission Expired,"Rothesay Dock, Clydebank",Strathclyde,Scotland,Scotland,G81 1LX,"250,440","669,070",West Dunbartonshire Council,DC12/143,,,,,,25/06/2012,,,,,,,05/12/2012,,,,05/12/2015,,,,,,,,,,,,
,,B1115,301,02/02/2018,Granville Ecopark,Granville Ecopark,Anaerobic Digestion,3.0,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Lands to the immediate West of Linden Foods, Granville Industrial Estate, Dungannon",Co. Tyrone,Northern Ireland,Northern Ireland,BT70 1NJ,"88,500","521,293",Northern Ireland Planning Service,M/2008/0063/F,,,,,,25/03/2009,,,,,,,02/02/2010,,,,02/02/2015,01/09/2013,10/06/2014,,,,,,,,,,
,,C2252,302,20/09/2017,Resourceful Earth Limited,Queen Charlton Quarry Renewable Energy Facility - food waste,Anaerobic Digestion,2.2,No,,,,n/a,n/a,n/a,n/a,Under Construction,Under Construction,"Parcel 5319, Charlton Field Lane, Queen Charlton, Bristol, Bath And North East Somerset",Avon,South West,England,BS31 2TN,"363,395","165,868",Bath and North East Somerset Council,13/04126/MINW,,,,,,25/09/2013,,,,,,,19/05/2014,,,,,01/05/2016,,,,,,,,,,,
,,B0150,304,20/09/2017,SITA UK,Mitcham Eco Park (Waste AD),Anaerobic Digestion,6.2,No,,,,n/a,n/a,n/a,n/a,Appeal Granted,Awaiting Construction,"Benedict Wharf Off Hallowfield Way, Mitcham, Surrey",Greater London,London,England,CR4 5BQ,"527,064","168,315",Merton London Borough Council,08/P2724,,,,,,16/10/2008,,12/10/2011,,,,12/10/2011,12/10/2011,,,,,,,,,,,,,,,,
,,B0216,305,24/09/2015,AeroThermal Group Ltd (trading as AAD (South West) Ltd),Lee Moor AD (Waste AD),Anaerobic Digestion,3.3,No,,,,n/a,n/a,n/a,n/a,Planning Permission Expired,Planning Permission Expired,"Lee Moor China Clay Refinery, near Plympton, Devon",Devon,South West,England,,"256,301","61,291",Devon County Council,DCC/3245/2011,,,,,,19/07/2011,,,,,,,05/12/2011,,,,05/12/2014,,,,,,,,,,,,
,,B0547,306,11/08/2016,ReFood UK,Granox Biogas Plant,Anaerobic Digestion,5.0,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Desoto Road, Widnes",Cheshire,North West,England,WA8 0PB,"350,392","384,214",Halton Borough Council,12/00156/FULEIA,,,,,,21/03/2012,,,,,,,19/10/2012,,,,,01/01/2013,18/06/2014,,,,,,,,,,
,,B1052,307,22/06/2015,Prosper Demulder Limited / ReFood,Prosper Demulder Limited Anaerobic Digestion Plant (Waste AD) - extension,Anaerobic Digestion,3.0,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Ings Road, Bentley, Doncaster, South Yorkshire",South Yorkshire,Yorkshire and Humber,England,DN5 9SW,"457,265","404,820",Doncaster Metropolitan Borough Council,13/01843/FULMC,,,,,,30/08/2013,,,,,,,20/11/2013,,,,,18/03/2014,02/06/2015,,,,,,,,,,
,,B1246,308,03/07/2014,Agrivert,Trumps Farm (AD),Anaerobic Digestion,2.4,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Long Cross, Chertsey, Surrey",Surrey,South East,England,KT16 0EF,"499,459","165,739",Runnymede Borough Council,RU.10/0872,,,,,,15/09/2010,,,,,,,12/05/2011,,,,,30/05/2013,28/02/2014,,,,,,,,,,
,,A0126,309,20/11/2014,Whites Renewable Energy,Selby Renewable Energy Park,Anaerobic Digestion,8.0,No,,,,n/a,n/a,n/a,n/a,Abandoned,Abandoned,"Former Tate & Lyle site, Denison Road, Selby, North Yorkshire",North Yorkshire,Yorkshire and Humber,England,YO8 8EF,"462,309","431,934",North Yorkshire County Council,NY/2009/0038/FUL,,,,,,10/01/2009,,,,,,,17/07/2009,,,,,,,,,,,,,,,,
,,A0375,310,28/07/2017,Viridor,Beddington AD Facility (Waste AD),Anaerobic Digestion,2.0,No,,,,n/a,n/a,n/a,n/a,Planning Application Withdrawn,Application Withdrawn,"Beddington Lane, Beddington",Greater London,London,England,CR0 4TH,"530,006","166,069",Sutton London Borough Council,D2010/62424,,,,,,02/03/2010,07/07/2017,,,,,,,,,,,,,,,,,,,,,,
,,A0494,311,23/08/2017,Tamar Energy,Ratty's Lane Sustainable Enery Facility (Waste AD),Anaerobic Digestion,3.0,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Ratty’s Lane, Hoddesdon",Hertfordshire,Eastern,England,EN11 0RG,"538,126","209,495",Hertfordshire County Council,7/0510-10,,,,,,28/06/2010,,,,,,,26/03/2012,,,,26/03/2015,31/03/2014,04/07/2016,,,,,,,,,,
,,AA134,312,20/01/2017,Biffa/West Sussex County Council,Brookhurst Wood (Waste AD),Anaerobic Digestion,4.5,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Horsham, West Sussex",West Sussex,South East,England,RH12 4QD,"517,281","135,056",West Sussex County Council,WSCC/055/09/NH ,,,,,,31/07/2009,,,,,,,01/10/2010,,,,,20/06/2013,01/07/2015,,,,,,,,,,
,,AA617,313,23/08/2017,Tamar Energy,Halstead Renewable Power Project (Waste AD),Anaerobic Digestion,2.0,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,Land Adjoining Fifth Avenue Bluebridge Industrial Estate Halstead Essex,Essex,Eastern,England,,"582,782","230,400",Braintree District Council,10/00998/ECC,,,,,,16/07/2010,,,,,,,20/08/2010,,,,,04/06/2013,01/07/2014,,,,,,,,,,
,,AA856,314,23/07/2014,Clean Power Properties & Network Rail Infrastructure Ltd,Washwood,Anaerobic Digestion,2.0,Yes,,,,n/a,n/a,n/a,n/a,Planning Permission Expired,Planning Permission Expired,"Washwood Heath Energy Recovery Centre, Washwood Heath Freight Yard No, Common Lane, Washwood Heath, Birmingham, West Midlands",West Midlands,West Midlands,England,B8 2U,"410,878","289,562",Birmingham City Council,2012/05409/PA,,,,,,08/08/2012,,,,,,,23/11/2012,,,,22/11/2015,,,,,,,,,,,,
,,AA871,315,20/09/2017,SITA UK,Packington AD Plant,Anaerobic Digestion,1.6,Yes,,,,n/a,n/a,n/a,n/a,Planning Permission Granted,Awaiting Construction,"Packington Lane Landfill Site, Packington Lane, Little Packington, Meriden Warwickshire CV7 7HN",Warwickshire,West Midlands,England,CV7 7HN,"420,921","285,739",Warwickshire County Council,NWB/12CM001,,,,,,23/12/2011,,,,,,,22/08/2012,,,,,,,,,,,,,,,,
,,AA888,316,28/09/2015,Clean Power Properties & Network Rail Infrastructure Ltd,Willesden,Anaerobic Digestion,2.0,Yes,,,,n/a,n/a,n/a,n/a,Planning Application Submitted,Application Submitted,"Willesden Junction Freight Terminal Site, Channel Gate Road, Willesden, London",Greater London,London,England,NW10 6UQ,"521,310","182,908",Ealing London Borough Council,PP/2012/3267,,,,,,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,
,,B0321,317,23/07/2014,Viridor,Walpole Landfill AD (Waste AD),Anaerobic Digestion,1.6,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Pawlett, Bridgwater, Somerset",Somerset,South West,England,,"331,400","143,200",Sedgemoor District Council,41/10/00007,,,,,,28/04/2010,,,,,,,17/05/2010,,,,,01/03/2012,02/02/2014,,,,,,,,,,
,,B0564,318,03/05/2017,Ancala Bioenergy (formerly Biogen),Waen Biogas (Waste AD),Anaerobic Digestion,1.0,Yes,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Former Abattoir, Holywell Road, Rhuallt, St Asaph, Denbighshire, LL17 0DS",Clwyd,Wales,Wales,,"304,959","374,970",Denbighshire County Council,47/2012/1120,,,,,,20/08/2012,,,,,,,21/11/2012,,,,,01/06/2013,04/08/2014,,,,,,,,,,
,,B0879,319,23/11/2016,Tamar Energy,Swanley (Waste AD),Anaerobic Digestion,2.0,Yes,,,,n/a,n/a,n/a,n/a,Abandoned,Abandoned,"Tamar Organics Ltd- Swanley, Cookham Road, Swanley ",Greater London,London,England,BR8 7QP,"549,090","169,697",Bromley London Borough Council,09/03618/FULL1,,,,,,21/12/2009,,,,,,,30/03/2012,,,,,,,,,,,,,,,,
,,B0881,320,17/07/2014,Peel Environmental - ktames@peel.co.uk - 0161 629 8299,Fletcher Bank Quarry (Waste AD),Anaerobic Digestion,2.0,No,,,,n/a,n/a,n/a,n/a,Planning Permission Refused,Application Refused,"Fletcher Bank Works, Manchester Road, Ramsbottom, Bury",Lancashire,North West,England,BL0 0DD,"380,250","416,825",Bury Metropolitan Borough Council,57118,,,,,,20/01/2014,,18/03/2014,,,,,,,,,,,,,,,,,,,,,
,,B0882,321,23/11/2016,Tamar Energy,Wardley (Waste AD),Anaerobic Digestion,3.0,Yes,,,,n/a,n/a,n/a,n/a,Abandoned,Abandoned,"Wardley Colliery, Wardley Lane, Felling, Gateshead",Tyne and Wear,North East,England,NE10 8YE,"431,341","560,661",South Tyneside Metropolitan Borough Council,ST/0995/13/FUL,,,,,,03/09/2013,,,,,,,01/12/2014,,,,01/12/2017,,,,,,,,,,,,
,,C0151,322,29/10/2015,Clean Power Properties & Network Rail Infrastructure Ltd,Micheldever Rail Sidings EFW,Anaerobic Digestion,2.0,No,,,,n/a,n/a,n/a,n/a,Appeal Withdrawn,Application Refused,"Micheldever Rail Sidings, Overton Road, Micheldever Station, Winchester",Hampshire,South East,England,SO21 3AN,"451,868","143,268",Hampshire County Council,12/02013/HCS,APP/Q1770/W/14/3001572,,,,,13/12/2012,,10/06/2014,26/01/2015,29/10/2015,,,,,,,,,,,,,,,,,,,
,,AA928,323,15/06/2017,Peel Environmental,North Selby Anaerobic Digestion & Horticultural Glasshouse Project (AD),Anaerobic Digestion,2.8,Yes,,,,n/a,n/a,n/a,n/a,Planning Permission Granted,Awaiting Construction,"New Road, Escrick, Deighton, York, North Yorkshire, YO19 6EZ (lies south of York, between the villages of Escrick and Wheldrake, Northy Selby Mine)",North Yorkshire,Yorkshire and Humber,England,YO19 6EZ,"464,904","443,729",York City Council,12/03385/FULM,,,,,,07/11/2012,,,,,,,28/04/2014,,,,,,,,,,,,,,,,
,,C2647,324,19/01/2017,Welland Waste Management Ltd,Pebble Hall Farm - resubmission - Food Waste AD,Anaerobic Digestion,4.0,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"Pebble Hall Farm, Theddingworth Road, Marston Trussell, Northamptonshire, LE17 6NJ",Northamptonshire,East Midlands,England,LE17 6NJ,"466,125","284,563",Daventry District Council,DA/2014/0045,,,,,,17/01/2014,,,,,,,31/01/2014,,,,,15/01/2015,15/12/2015,,,,,,,,,,
,,C2684,325,25/11/2015,St Nicholas Court Farms Ltd,St Nicholas Court Farm (AD) - resubmission,Anaerobic Digestion,1.2,No,,,,n/a,n/a,n/a,n/a,Operational,Operational,"St Nicholas At Wade, Birchington, Kent",Kent,South East,England,,"625,958","166,890",Thanet District Council,F/TH/13/0587,,,,,,25/07/2013,,,,,,,26/09/2013,,,,,31/03/2014,01/12/2014,,,,,,,,,,
